2,ARGANZUELA,203,CHOPERA,3,2037,37,38,4,5,2,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,46,7,8,2,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,48,7,9,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,52,5,9,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,53,8,9,2,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,54,4,6,1,2,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,57,12,7,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,62,9,11,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,69,3,7,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,71,2,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,73,7,9,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,80,5,4,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,83,3,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,86,4,12,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,89,4,12,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,90,1,11,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2037,37,94,0,2,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,1,1,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,2,1,3,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,4,1,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,18,3,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,21,7,4,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,30,6,9,0,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,32,5,9,1,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,33,6,6,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,34,5,5,2,2,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,48,9,4,0,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,54,4,8,2,2,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,59,6,9,0,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,66,4,9,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,72,0,5,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,76,2,7,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2038,38,98,0,1,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,0,5,4,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,6,5,0,0,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,11,5,4,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,13,2,2,0,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,16,2,5,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,18,0,2,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,31,4,4,1,2,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,34,5,7,2,1,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,44,10,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,46,4,7,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,60,2,5,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,62,4,1,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,63,2,5,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,68,1,9,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,72,3,3,1,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,76,2,5,0,2,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,79,4,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,80,1,2,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,84,0,3,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,92,0,2,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2039,39,99,0,1,0,0,2022-12-20 11:03:24.757,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,3,5,8,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,6,3,1,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,9,3,4,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,14,3,3,0,1,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,20,3,3,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,21,4,5,1,2,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,26,8,7,5,3,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,28,9,14,4,4,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,29,14,9,4,3,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,33,12,12,3,5,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,43,23,12,2,1,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,58,10,6,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,59,5,10,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,60,13,14,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,65,8,12,0,1,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,69,5,16,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,79,9,5,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,83,1,4,0,1,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,84,2,7,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,88,2,3,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2040,40,100,0,1,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,3,9,8,2,1,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,9,1,2,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,15,2,5,0,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,18,4,4,1,0,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,31,18,10,5,7,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,36,14,14,6,4,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
2,ARGANZUELA,203,CHOPERA,3,2041,41,37,12,13,7,5,2022-12-20 11:03:24.76,2022-12-01,2022-12-01
